도매시장코드,도매시장명,법인코드,도매법인명,대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명
210001,부산엄궁도매,21000101,농협부산(공),17,버섯류,1711,새송이,171101,새송이(일반)
210001,부산엄궁도매,21000101,농협부산(공),17,버섯류,1719,상황버섯,171901,상황버섯(일반)
210001,부산엄궁도매,21000101,농협부산(공),19,약용작물류,1903,참당귀,190303,당귀잎
210001,부산엄궁도매,21000101,농협부산(공),19,약용작물류,1907,방풍,190799,기타
210001,부산엄궁도매,21000101,농협부산(공),76,신선 해조류,7603,다시마,760399,기타
210001,부산엄궁도매,21000101,농협부산(공),76,신선 해조류,7607,미역,760702,물미역
210001,부산엄궁도매,21000101,농협부산(공),76,신선 해조류,7607,미역,760799,기타
210001,부산엄궁도매,21000101,농협부산(공),76,신선 해조류,7610,파래,761099,기타
210001,부산엄궁도매,21000102,부산청과,5,서류,501,감자,50199,기타
210001,부산엄궁도매,21000102,부산청과,5,서류,502,고구마,50204,호박고구마
210001,부산엄궁도매,21000102,부산청과,5,서류,502,고구마,50299,기타
210001,부산엄궁도매,21000102,부산청과,5,서류,503,야콘,50301,야콘(일반)
210001,부산엄궁도매,21000102,부산청과,6,과실류,601,사과,60103,후지
210001,부산엄궁도매,21000102,부산청과,6,과실류,601,사과,60139,미시마
210001,부산엄궁도매,21000102,부산청과,6,과실류,602,배,60201,신고
210001,부산엄궁도매,21000102,부산청과,6,과실류,603,포도,60398,수입포도
210001,부산엄궁도매,21000102,부산청과,6,과실류,605,단감,60501,부유
210001,부산엄궁도매,21000102,부산청과,6,과실류,607,곶감,60704,감말랭이
210001,부산엄궁도매,21000102,부산청과,6,과실류,611,참다래(키위),61101,참다래(키위)(일반)
210001,부산엄궁도매,21000102,부산청과,6,과실류,612,바나나,61298,바나나(수입)
210001,부산엄궁도매,21000102,부산청과,6,과실류,613,파인애플,61398,파인애플(수입)
210001,부산엄궁도매,21000102,부산청과,6,과실류,615,만감,61504,한라봉
210001,부산엄궁도매,21000102,부산청과,6,과실류,618,오렌지,61809,천혜향
210001,부산엄궁도매,21000102,부산청과,6,과실류,618,오렌지,61898,오렌지(수입)
210001,부산엄궁도매,21000102,부산청과,6,과실류,636,망고,63601,망고(일반)
210001,부산엄궁도매,21000102,부산청과,7,수실류,701,밤,70101,밤(일반)
210001,부산엄궁도매,21000102,부산청과,7,수실류,705,은행,70501,은행(일반)
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,801,수박,80101,수박(일반)
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,802,참외,80299,기타
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,803,토마토,80301,토마토(일반)
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,803,토마토,80303,완숙토마토
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,804,딸기,80406,장희
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,804,딸기,80409,산딸기
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,804,딸기,80413,설향
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,804,딸기,80423,싼타
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,805,메론,80504,파파야계
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,805,메론,80599,기타
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,806,방울토마토,80601,방울토마토
210001,부산엄궁도매,21000102,부산청과,8,과일과채류,806,방울토마토,80603,대추방울
210001,부산엄궁도매,21000102,부산청과,9,과채류,901,오이,90102,백다다기
210001,부산엄궁도매,21000102,부산청과,9,과채류,901,오이,90103,가시오이
210001,부산엄궁도매,21000102,부산청과,9,과채류,902,호박,90201,애호박
210001,부산엄궁도매,21000102,부산청과,9,과채류,902,호박,90202,쥬키니호박
210001,부산엄궁도매,21000102,부산청과,9,과채류,902,호박,90204,풋호박
210001,부산엄궁도매,21000102,부산청과,9,과채류,902,호박,90208,다보다
210001,부산엄궁도매,21000102,부산청과,9,과채류,902,호박,90297,호박(수입)
210001,부산엄궁도매,21000102,부산청과,9,과채류,903,가지,90301,가지(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1001,배추,100108,쌈배추
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1001,배추,100199,기타
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1002,얼갈이배추,100201,얼갈이배추
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1002,얼갈이배추,100202,솎음
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1003,봄동배추,100301,봄동배추(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1004,양배추,100401,양배추(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1004,양배추,100498,양배추(수입)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1005,상추,100503,청포기
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1005,상추,100599,기타
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1006,열무,100601,열무(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1008,시금치,100801,시금치(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1009,미나리,100901,미나리(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1010,부추,101001,부추(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1011,깻잎,101101,깻잎(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1012,쑥갓,101201,쑥갓(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1013,갓,101301,갓(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1014,근대,101401,근대(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1014,근대,101402,적근대
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1018,냉이,101801,일반냉이
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1020,달래,102001,달래(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1024,머위대,102499,기타
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1027,돗나물,102701,돗나물(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1028,신선초,102801,신선초(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1030,쑥,103001,쑥(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1031,청경채,103101,청경채(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1035,동초,103501,동초(일반)
210001,부산엄궁도매,21000102,부산청과,10,엽경채류,1050,겨자채,105001,겨자채(일반)
210001,부산엄궁도매,21000102,부산청과,11,근채류,1101,무,110199,기타
210001,부산엄궁도매,21000102,부산청과,11,근채류,1103,당근,110398,당근(수입)
210001,부산엄궁도매,21000102,부산청과,11,근채류,1104,우엉,110401,우엉(일반)
210001,부산엄궁도매,21000102,부산청과,11,근채류,1105,연근,110501,연근(일반)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1201,양파,120101,양파(일반)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1201,양파,120198,양파(수입)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1202,대파,120201,대파(일반)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1202,대파,120298,대파(수입)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1203,쪽파,120301,쪽파(일반)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1203,쪽파,120302,깐쪽파
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1205,풋고추,120501,청양
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1205,풋고추,120503,녹광
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1205,풋고추,120510,오이맛고추
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1205,풋고추,120520,모닝
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1206,꽈리고추,120601,꽈리고추(일반)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1208,홍고추,120802,홍청양
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1209,마늘,120905,풋마늘
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1209,마늘,120998,마늘(수입)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1213,방아,121301,방아(일반)
210001,부산엄궁도매,21000102,부산청과,12,조미채소류,1216,겨자,121602,적겨자
210001,부산엄궁도매,21000102,부산청과,13,양채류,1301,양상추,130105,오크리프
210001,부산엄궁도매,21000102,부산청과,13,양채류,1301,양상추,130199,기타
210001,부산엄궁도매,21000102,부산청과,13,양채류,1302,피망(단고추),130202,홍피망
210001,부산엄궁도매,21000102,부산청과,13,양채류,1302,피망(단고추),130205,청피망
210001,부산엄궁도매,21000102,부산청과,13,양채류,1303,치커리,130301,치커리(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1303,치커리,130303,레드치커리
210001,부산엄궁도매,21000102,부산청과,13,양채류,1303,치커리,130307,치콘
210001,부산엄궁도매,21000102,부산청과,13,양채류,1304,셀러리(양미나리),130401,셀러리(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1305,적채,130501,적채(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1306,브로코리(녹색꽃양배추),130601,브로코리(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1306,브로코리,130698,브로코리(수입)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1307,케일,130799,기타
210001,부산엄궁도매,21000102,부산청과,13,양채류,1308,파세리(향미나리),130801,파세리(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1311,비트(붉은사탕무우),131101,비트(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1312,칼리플라워(꽃양배추),131201,칼리플라워(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1314,콜라비(순무양배추),131401,콜라비(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1321,오크라,132101,오크라(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1325,비타민,132501,비타민(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1326,파프리카,132601,파프리카(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1326,파프리카,132602,노랑파프리카
210001,부산엄궁도매,21000102,부산청과,13,양채류,1326,파프리카,132603,빨강파프리카
210001,부산엄궁도매,21000102,부산청과,13,양채류,1328,로메인,132801,로메인(일반)
210001,부산엄궁도매,21000102,부산청과,13,양채류,1399,기타,139902,쌈채
210001,부산엄궁도매,21000102,부산청과,14,산채류,1401,취나물,140101,취나물(일반)
210001,부산엄궁도매,21000102,부산청과,14,산채류,1406,참나물,140601,참나물(일반)
210001,부산엄궁도매,21000102,부산청과,14,산채류,1407,도라지,140701,도라지(일반)
210001,부산엄궁도매,21000102,부산청과,14,산채류,1408,마,140802,생장마
210001,부산엄궁도매,21000102,부산청과,14,산채류,1408,마,140806,천마
210001,부산엄궁도매,21000102,부산청과,14,산채류,1409,더덕,140901,더덕(일반)
210001,부산엄궁도매,21000102,부산청과,14,산채류,1420,방풍나물,142001,방풍나물(일반)
210001,부산엄궁도매,21000102,부산청과,14,산채류,1499,기타,149906,새발나물
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1701,느타리버섯,170101,느타리버섯(일반)
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1702,양송이,170201,양송이(일반)
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1704,표고버섯,170408,생표고
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1704,표고버섯,170409,건표고버섯
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1704,표고버섯,170497,건표고(수입)
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1704,표고버섯,170498,표고버섯(수입)
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1705,팽이버섯,170599,기타
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1706,만가닥,170601,만가닥(일반)
210001,부산엄궁도매,21000102,부산청과,17,버섯류,1711,새송이,171101,새송이(일반)
210001,부산엄궁도매,21000102,부산청과,19,약용작물류,1903,참당귀,190302,토당귀
210001,부산엄궁도매,21000103,항도청과,5,서류,501,감자,50103,대지
210001,부산엄궁도매,21000103,항도청과,5,서류,502,고구마,50206,붉은고구마
210001,부산엄궁도매,21000103,항도청과,6,과실류,601,사과,60103,후지
210001,부산엄궁도매,21000103,항도청과,6,과실류,601,사과,60139,미시마
210001,부산엄궁도매,21000103,항도청과,6,과실류,601,사과,60199,기타
210001,부산엄궁도매,21000103,항도청과,6,과실류,602,배,60201,신고
210001,부산엄궁도매,21000103,항도청과,6,과실류,605,단감,60501,부유
210001,부산엄궁도매,21000103,항도청과,6,과실류,611,참다래(키위),61101,참다래(키위)(일반)
210001,부산엄궁도매,21000103,항도청과,6,과실류,614,감귤,61407,천헤향
210001,부산엄궁도매,21000103,항도청과,6,과실류,615,만감,61504,한라봉
210001,부산엄궁도매,21000103,항도청과,6,과실류,618,오렌지,61801,청견
210001,부산엄궁도매,21000103,항도청과,6,과실류,618,오렌지,61802,네블
210001,부산엄궁도매,21000103,항도청과,6,과실류,621,금감,62101,금감(일반)
210001,부산엄궁도매,21000103,항도청과,6,과실류,659,블루베리,65901,블루베리
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,801,수박,80101,수박(일반)
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,802,참외,80203,노랑참외
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,803,토마토,80301,토마토(일반)
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,804,딸기,80406,장희
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,804,딸기,80407,정보
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,804,딸기,80409,산딸기
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,804,딸기,80413,설향
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,804,딸기,80423,싼타
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,805,메론,80501,네트계
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,805,메론,80504,파파야계
210001,부산엄궁도매,21000103,항도청과,8,과일과채류,806,방울토마토,80601,방울토마토
210001,부산엄궁도매,21000103,항도청과,9,과채류,901,오이,90103,가시오이
210001,부산엄궁도매,21000103,항도청과,9,과채류,902,호박,90201,애호박
210001,부산엄궁도매,21000103,항도청과,9,과채류,902,호박,90202,쥬키니호박
210001,부산엄궁도매,21000103,항도청과,9,과채류,902,호박,90204,풋호박
210001,부산엄궁도매,21000103,항도청과,9,과채류,903,가지,90301,가지(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1001,배추,100108,쌈배추
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1001,배추,100199,기타
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1002,얼갈이배추,100201,얼갈이배추
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1003,봄동배추,100301,봄동배추(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1004,양배추,100401,양배추(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1004,양배추,100498,양배추(수입)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1005,상추,100502,적상추
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1005,상추,100505,포기찹
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1006,열무,100601,열무(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1008,시금치,100801,시금치(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1009,미나리,100901,미나리(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1010,부추,101001,부추(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1011,깻잎,101101,깻잎(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1011,깻잎,101103,깻잎순
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1012,쑥갓,101201,쑥갓(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1013,갓,101399,기타
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1014,근대,101401,근대(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1015,아욱,101501,아욱(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1018,냉이,101801,일반냉이
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1020,달래,102001,달래(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1021,비름,102101,참비름
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1024,머위대,102401,생머위대
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1027,돗나물,102701,돗나물(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1030,쑥,103001,쑥(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1031,청경채,103101,청경채(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1035,동초,103501,동초(일반)
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1051,쌈추,105101,쌈추
210001,부산엄궁도매,21000103,항도청과,10,엽경채류,1099,기타,109999,엽경채류(기타)
210001,부산엄궁도매,21000103,항도청과,11,근채류,1101,무,110199,기타
210001,부산엄궁도매,21000103,항도청과,11,근채류,1103,당근,110301,당근(일반)
210001,부산엄궁도매,21000103,항도청과,11,근채류,1103,당근,110398,당근(수입)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1201,양파,120102,만생양파
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1202,대파,120201,대파(일반)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1202,대파,120298,대파(수입)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1203,쪽파,120301,쪽파(일반)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1203,쪽파,120302,깐쪽파
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1205,풋고추,120501,청양
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1205,풋고추,120505,청초(일반)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1205,풋고추,120510,오이맛고추
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1206,꽈리고추,120601,꽈리고추(일반)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1209,마늘,120905,풋마늘
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1209,마늘,120917,마늘쫑(수입)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1209,마늘,120998,마늘(수입)
210001,부산엄궁도매,21000103,항도청과,12,조미채소류,1213,방아,121301,방아(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1301,양상추,130103,양상추(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1303,치커리,130301,치커리(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1304,셀러리(양미나리),130401,셀러리(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1305,적채,130501,적채(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1306,브로코리(녹색꽃양배추),130601,브로코리(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1306,브로코리,130698,브로코리(수입)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1307,케일,130701,쌈케일
210001,부산엄궁도매,21000103,항도청과,13,양채류,1311,비트(붉은사탕무우),131101,비트(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1312,칼리플라워(꽃양배추),131201,칼리플라워(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1314,콜라비(순무양배추),131401,콜라비(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1326,파프리카,132601,파프리카(일반)
210001,부산엄궁도매,21000103,항도청과,13,양채류,1326,파프리카,132602,노랑파프리카
210001,부산엄궁도매,21000103,항도청과,14,산채류,1401,취나물,140101,취나물(일반)
210001,부산엄궁도매,21000103,항도청과,14,산채류,1402,고사리,140298,고사리(수입)
210001,부산엄궁도매,21000103,항도청과,14,산채류,1403,두릅,140301,두릅(일반)
210001,부산엄궁도매,21000103,항도청과,14,산채류,1406,참나물,140601,참나물(일반)
210001,부산엄궁도매,21000103,항도청과,14,산채류,1420,방풍나물,142001,방풍나물(일반)
210001,부산엄궁도매,21000103,항도청과,14,산채류,1499,기타,149906,새발나물
210001,부산엄궁도매,21000103,항도청과,16,특용작물류,1606,유채,160601,식용
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1701,느타리버섯,170101,느타리버섯(일반)
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1701,느타리버섯,170199,기타
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1702,양송이,170201,양송이(일반)
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1704,표고버섯,170401,표고버섯(일반)
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1705,팽이버섯,170501,팽이1호
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1705,팽이버섯,170599,기타
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1706,만가닥,170601,만가닥(일반)
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1707,목이,170798,목이(수입)
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1711,새송이,171101,새송이(일반)
210001,부산엄궁도매,21000103,항도청과,17,버섯류,1718,애느타리버섯,171801,애느타리버섯(일반)
210001,부산엄궁도매,21000103,항도청과,76,신선 해조류,7607,미역,760702,물미역
210001,부산엄궁도매,21000103,항도청과,76,신선 해조류,7610,파래,761001,갈파래
210001,부산엄궁도매,21000198,무배추조합,10,엽경채류,1001,배추,100106,저장배추
210001,부산엄궁도매,21000198,무배추조합,10,엽경채류,1004,양배추,100401,양배추(일반)
210001,부산엄궁도매,21000198,무배추조합,11,근채류,1101,무,110105,저장무
210001,부산엄궁도매,21000198,무배추조합,11,근채류,1102,알타리무,110201,알타리무(일반)
210005,부산국제수산물도매,21000501,부산감천항수산(주),71,신선 해면어류,7104,갈치,710402,은갈치
210005,부산국제수산물도매,21000501,부산감천항수산(주),71,신선 해면어류,7124,대구,712409,은대구
210005,부산국제수산물도매,21000501,부산감천항수산(주),71,신선 해면어류,7127,돔,712759,황돔
210005,부산국제수산물도매,21000501,부산감천항수산(주),71,신선 해면어류,7132,명태,713201,명태
210005,부산국제수산물도매,21000501,부산감천항수산(주),71,신선 해면어류,7172,홍어,717202,살홍어
210005,부산국제수산물도매,21000504,(주)삼성아이에프엠,71,신선 해면어류,7124,대구,712401,민대구
210005,부산국제수산물도매,21000504,(주)삼성아이에프엠,71,신선 해면어류,7132,명태,713201,명태
210009,부산반여도매,21000901,동부청과,5,서류,501,감자,50199,기타
210009,부산반여도매,21000901,동부청과,5,서류,502,고구마,50201,밤고구마
210009,부산반여도매,21000901,동부청과,5,서류,502,고구마,50204,호박고구마
210009,부산반여도매,21000901,동부청과,5,서류,503,야콘,50301,야콘(일반)
210009,부산반여도매,21000901,동부청과,6,과실류,601,사과,60139,미시마
210009,부산반여도매,21000901,동부청과,6,과실류,601,사과,60145,로얄부사
210009,부산반여도매,21000901,동부청과,6,과실류,601,사과,60176,미야비
210009,부산반여도매,21000901,동부청과,6,과실류,601,사과,60199,기타
210009,부산반여도매,21000901,동부청과,6,과실류,602,배,60201,신고
210009,부산반여도매,21000901,동부청과,6,과실류,603,포도,60399,기타
210009,부산반여도매,21000901,동부청과,6,과실류,605,단감,60501,부유
210009,부산반여도매,21000901,동부청과,6,과실류,611,참다래(키위),61101,참다래(키위)(일반)
210009,부산반여도매,21000901,동부청과,6,과실류,612,바나나,61201,바나나(일반)
210009,부산반여도매,21000901,동부청과,6,과실류,613,파인애플,61399,기타
210009,부산반여도매,21000901,동부청과,6,과실류,614,감귤,61407,천헤향
210009,부산반여도매,21000901,동부청과,6,과실류,615,만감,61504,한라봉
210009,부산반여도매,21000901,동부청과,6,과실류,618,오렌지,61802,네블
210009,부산반여도매,21000901,동부청과,6,과실류,621,금감,62101,금감(일반)
210009,부산반여도매,21000901,동부청과,6,과실류,636,망고,63601,망고(일반)
210009,부산반여도매,21000901,동부청과,6,과실류,659,블루베리,65901,블루베리
210009,부산반여도매,21000901,동부청과,7,수실류,702,대추,70202,건대추
210009,부산반여도매,21000901,동부청과,8,과일과채류,801,수박,80114,수박(일반)(꼭지절단)
210009,부산반여도매,21000901,동부청과,8,과일과채류,802,참외,80201,금싸라기
210009,부산반여도매,21000901,동부청과,8,과일과채류,803,토마토,80301,토마토(일반)
210009,부산반여도매,21000901,동부청과,8,과일과채류,804,딸기,80406,장희
210009,부산반여도매,21000901,동부청과,8,과일과채류,804,딸기,80408,육보
210009,부산반여도매,21000901,동부청과,8,과일과채류,804,딸기,80409,산딸기
210009,부산반여도매,21000901,동부청과,8,과일과채류,804,딸기,80499,기타
210009,부산반여도매,21000901,동부청과,8,과일과채류,805,메론,80501,네트계
210009,부산반여도매,21000901,동부청과,8,과일과채류,805,메론,80504,파파야계
210009,부산반여도매,21000901,동부청과,8,과일과채류,806,방울토마토,80601,방울토마토
210009,부산반여도매,21000901,동부청과,8,과일과채류,806,방울토마토,80602,송이토마토
210009,부산반여도매,21000901,동부청과,8,과일과채류,806,방울토마토,80603,대추방울
210009,부산반여도매,21000901,동부청과,9,과채류,901,오이,90101,취청
210009,부산반여도매,21000901,동부청과,9,과채류,901,오이,90102,백다다기
210009,부산반여도매,21000901,동부청과,9,과채류,901,오이,90103,가시오이
210009,부산반여도매,21000901,동부청과,9,과채류,902,호박,90201,애호박
210009,부산반여도매,21000901,동부청과,9,과채류,902,호박,90202,쥬키니호박
210009,부산반여도매,21000901,동부청과,9,과채류,902,호박,90203,늙은호박
210009,부산반여도매,21000901,동부청과,9,과채류,902,호박,90204,풋호박
210009,부산반여도매,21000901,동부청과,9,과채류,902,호박,90208,다보다
210009,부산반여도매,21000901,동부청과,9,과채류,902,호박,90298,단호박(수입)
210009,부산반여도매,21000901,동부청과,9,과채류,903,가지,90301,가지(일반)
210009,부산반여도매,21000901,동부청과,9,과채류,904,박,90499,기타
210009,부산반여도매,21000901,동부청과,10,엽경채류,1001,배추,100102,여름배추
210009,부산반여도매,21000901,동부청과,10,엽경채류,1001,배추,100199,기타
210009,부산반여도매,21000901,동부청과,10,엽경채류,1002,얼갈이배추,100201,얼갈이배추
210009,부산반여도매,21000901,동부청과,10,엽경채류,1003,봄동배추,100301,봄동배추(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1004,양배추,100401,양배추(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1005,상추,100501,청상추
210009,부산반여도매,21000901,동부청과,10,엽경채류,1005,상추,100502,적상추
210009,부산반여도매,21000901,동부청과,10,엽경채류,1005,상추,100504,적포기
210009,부산반여도매,21000901,동부청과,10,엽경채류,1005,상추,100599,기타
210009,부산반여도매,21000901,동부청과,10,엽경채류,1006,열무,100601,열무(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1008,시금치,100801,시금치(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1009,미나리,100901,미나리(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1009,미나리,100902,돌미나리
210009,부산반여도매,21000901,동부청과,10,엽경채류,1010,부추,101001,부추(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1010,부추,101002,영양부추
210009,부산반여도매,21000901,동부청과,10,엽경채류,1010,부추,101003,호부추
210009,부산반여도매,21000901,동부청과,10,엽경채류,1011,깻잎,101101,깻잎(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1012,쑥갓,101201,쑥갓(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1013,갓,101301,갓(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1014,근대,101401,근대(일반)
210009,부산반여도매,21000901,동부청과,10,엽경채류,1014,근대,101402,적근대
